word	tag	freq_a1	freq_a2	freq_b1	freq_b2	freq_c1	freq_c2	freq_total	
agréable	A	72.0628	49.8167	59.9717	12.4669	3.2084	6.176	48.1354	
agréablement	ADV	1.5934	0.0	0.0	0.0	0.0	0.0	0.0307	
agréer	V	0.0	4.1845	1.8838	8.4175	0.0	12.9876	4.1598	
agrégat	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
agrégation	N	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
agrégé	A	0.0	0.0	0.0	2.8249	0.0	0.0	0.0645	
agrément	N	0.5025	0.0	0.0	1.5139	0.0	0.0	0.2668	
agrémenter	V	0.0	0.0	1.0854	0.0	0.0	0.0	0.0999	
aguets	N	0.0	0.0	0.0	1.6517	0.0	0.0	0.0377	
aguicheur	A	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
ah	ADV	115.7645	11.7886	12.4436	14.7876	3.1012	0.0	28.3166	
ah ah	ADV	3.3104	0.0	0.0	7.4055	0.0	0.0	1.9883	
ah bah	ADV	0.0	0.6418	0.0	0.0	0.0	0.0	0.0324	
ah bon	ADV	32.7312	0.0	0.0	0.0	0.0	0.0	2.7396	
ah bonjour	ADV	0.0	1.1107	0.0	0.0	0.0	0.0	0.0561	
ah dit	ADV	0.0	0.3469	0.0	0.0	0.0	0.0	0.0175	
ah merci	ADV	0.0	1.1107	0.0	0.0	0.0	0.0	0.0561	
ah non	ADV	14.3688	2.2322	0.2405	0.0	0.0	0.0	2.8561	
ah ouais	ADV	1.5075	0.0	0.0	0.0	0.0	0.0	0.029	
ah oui	ADV	90.875	28.221	0.2041	18.4029	9.3035	0.0	27.3674	
aide	N	105.9975	92.5923	69.1927	46.7406	126.6556	69.3619	89.1229	
aider	V	527.6161	353.443	238.9656	261.2783	175.8646	130.2559	307.2871	
aigle	N	0.0	0.0	7.5387	0.0	12.4046	0.0	2.6912	
aigre	A	0.0	0.0	0.0	5.2855	0.0	0.0	0.1207	
aigrelet	A	0.0	0.0	0.0	0.5285	0.0	0.0	0.0121	
aigrement	ADV	0.0	0.0	2.0405	0.0	0.0	0.0	0.1878	
aigreur	N	0.0	0.0	0.0	2.1187	0.0	0.0	0.0484	
aigu	A	0.0	0.0	0.1662	2.1142	66.0701	0.0	6.0217	
aiguille	N	0.4898	9.8005	0.0	1.3005	0.0	0.0	3.6129	
aiguille et tu mourras	N	0.0	0.2948	0.0	0.0	0.0	0.0	0.0149	
aiguiller	V	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
aiguiser	V	0.0	0.0	0.3618	1.1509	0.0	0.0	0.5064	
ail	N	0.5304	1.6044	0.0	0.0	0.0	0.0	1.1193	
aile	N	37.8373	0.2527	4.8437	11.3051	15.6669	19.2455	12.9732	
ailleurs	ADV	9.3971	5.3491	21.3008	57.4964	55.5722	87.2904	32.9278	
ailleurs	N	0.0	0.0	0.2916	0.0	0.0	0.0	0.0268	
ailleurs que	CONJS	0.0	0.0	0.0	0.7062	0.0	6.4938	0.3276	
ailé	A	0.0	0.0	0.7097	0.0	0.0	0.0	0.1048	
aimable	A	2.6483	17.054	0.4809	32.0624	12.4046	0.0	13.8021	
aimablement	ADV	0.0	0.0	0.2041	0.0	0.0	0.0	0.0188	
aimant	N	0.0	0.0	0.7236	0.0	0.0	0.0	0.0666	
aime	N	83.5761	15.8378	3.4382	13.4486	0.0	0.0	21.5551	
aimer	V	1898.0229	1496.6484	651.1718	655.0231	291.2227	94.5361	938.5313	
aimé	A	0.3983	0.2527	8.7654	0.0	0.0	9.6228	3.7824	
aimée	N	0.0	0.0	0.0	0.0	0.0	4.1173	0.0665	
ainsi	ADV	42.5333	249.1782	543.0044	436.8816	524.9732	1173.3395	400.787	
ainsi de suite	ADV	0.0	0.0	0.3618	0.0	3.2084	0.0	0.499	
ainsi part	ADV	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
ainsi qu'	CONJC	0.0	0.0	11.6096	19.0031	125.3912	48.1138	18.8745	
ainsi que	CONJS	0.0	0.0	14.3288	33.072	39.3501	0.0	12.5943	
ainsi que	CONJC	0.0	18.9622	68.8987	121.9366	156.6602	0.0	59.5902	
air	N	128.2599	575.844	401.6851	464.7202	153.0692	38.491	367.9303	
air	X	0.0	0.0	3.5452	0.0	0.0	0.0	0.6848	
airbag	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
aire	N	0.0	0.2117	5.9295	0.0	0.0	87.2204	5.3782	
aisance	N	0.0	0.0	1.8898	0.0	6.2023	0.0	1.0638	
aise	N	0.0	0.0944	6.3745	0.0	0.0	0.0	1.7269	
aise	A	0.0	0.2117	0.0	0.0	0.0	0.0	0.0107	
aisé	A	0.0	0.0	2.0307	13.6247	12.3029	0.0	5.359	
aisément	ADV	0.0	0.0	0.3618	3.0277	0.0	0.0	0.5049	
aiùe	V	0.4996	0.0	0.0	0.0	0.0	0.0	0.0096	
ajourné	A	0.0	0.0	0.0	1.6517	0.0	0.0	0.0377	
ajout	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
ajouter	V	169.7099	116.8776	134.9248	202.7935	300.8559	245.4054	182.0679	
ajoutée	A	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
alamane	N	0.0	0.0	1.0202	0.0	0.0	0.0	0.0939	
alambic	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
alanguir	V	0.0	0.4879	0.0	0.0	0.0	0.0	0.0246	
alarmant	A	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
alarme	N	0.0	0.3918	3.6368	1.5139	13.8696	0.0	3.1108	
alarmer	V	0.0	0.0	0.0	4.5416	3.2084	0.0	0.8771	
alarmiste	A	0.0	0.0	0.0	1.7264	6.1515	0.0	1.0804	
albigeois	N	0.0	0.0	1.4195	0.0	0.0	0.0	0.2095	
albigeois	A	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
albinos	N	0.0	7.0746	0.0	0.0	0.0	0.0	0.9805	
album	N	16.9839	40.8143	7.9304	10.5935	0.0	0.0	29.9874	
albâtre	N	0.5025	0.0	0.8162	0.0	0.0	0.0	0.758	
alcool	N	10.5377	0.5054	44.3531	19.6596	25.7756	28.8683	24.6986	
alcoolique	A	0.4068	0.6418	0.0	0.0	0.0	0.0	0.485	
alcoolisme	N	1.3242	0.0	0.0	1.5856	0.0	19.2455	1.6227	
alcoolisé	A	0.0	0.0	1.2455	0.0	0.0	0.0	0.1147	
alcoolémie	N	0.0	0.2527	0.0	0.0	0.0	0.0	0.0128	
alcootest	N	0.0	0.3702	0.0	0.0	0.0	0.0	0.0187	
aldéhyde	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
aldéhydé	A	0.0	0.0	0.0	0.0	0.0	4.1173	0.0665	
alentours	N	0.0	2.2253	0.1637	11.2954	0.0	0.0	2.6108	
alerte	A	0.0	0.0	3.3161	0.0	6.2023	0.0	1.3095	
alerte	N	0.0	0.0	0.4809	0.0	18.6069	0.0	1.506	
alerter	V	0.0	0.3209	0.6802	0.0	3.1012	0.0	0.9581	
alex	N	7.0728	0.0	0.0	0.0	0.0	0.0	0.1363	
alexandre	N	11.635	0.0	0.0	0.0	0.0	0.0	0.9856	
algérien	A	0.0	6.4513	0.3401	0.0	0.0	28.8683	2.5956	
algérien	N	0.0	0.0	0.0	1.4125	0.0	0.0	0.0323	
alibi	N	0.3158	0.0	0.2405	0.8259	0.0	0.0	0.6355	
alice	N	7.957	0.0	0.0	0.0	0.0	0.0	0.1533	
alignement	N	0.0	0.0	1.0854	0.0	0.0	0.0	0.0999	
aligner	V	0.0	0.0	2.3904	0.7062	0.0	0.0	0.9001	
aliment	N	12.8485	0.7405	19.1786	0.0	1.6042	0.0	10.419	
alimentaire	A	0.8137	2.3325	29.0695	0.5285	91.4836	25.9752	22.6026	
alimentation	N	16.7297	7.6245	24.7019	11.2874	19.6566	160.2527	28.9441	
alimenter	V	0.0	0.3702	2.1642	10.597	41.9969	0.0	7.8491	
alinéa	N	0.0	0.0	0.2076	0.0	0.0	0.0	0.0191	
alizé	A	0.0	1.2683	0.0	0.0	0.0	0.0	0.064	
aliénant	A	0.0	0.0	0.6802	0.0	0.0	0.0	0.0626	
aliénation	N	0.0	0.0	0.0	0.0	16.4039	6.4938	1.3009	
aliéner	V	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
allaitement	N	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
allemand	N	45.1337	28.1001	13.0427	55.1143	6.4168	105.8503	39.0116	
allemand	A	127.3535	11.0596	4.7789	29.3509	12.3029	203.1582	41.6031	
allemande	N	0.0	0.0	0.7236	1.5139	0.0	0.0	0.4967	
allemands	N	1.0394	0.0	0.0	0.0	0.0	0.0	0.02	
aller	N	2.6523	0.0	0.2405	0.0	0.0	0.0	0.4154	
aller	V	8975.2457	5234.912	2661.7624	2448.8819	1271.5737	723.1852	3730.6936	
aller - retour	N	0.8841	0.0	0.0	7.5693	0.0	0.0	1.1698	
aller droit au boire	V	0.0	0.0	0.1395	0.0	0.0	0.0	0.0128	
aller le long	V	0.0	0.0	0.2076	0.6707	0.0	0.0	0.3272	
aller mieux	V	0.0	0.0	0.1662	0.0	0.0	0.0	0.0153	
aller soudain	V	0.0	0.0	0.2076	0.0	0.0	0.0	0.0191	
allergie	N	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
allergique	A	3.497	0.0	0.0	1.4125	0.0	0.0	0.9011	
alliance	N	0.0	0.2035	3.568	0.8949	10.2669	6.4938	3.8328	
allier	V	0.6621	0.2152	12.6571	13.5753	11.2294	214.5148	18.8014	
allo	N	1.7078	0.0	0.0	0.0	0.0	0.0	0.0329	
allocataire	N	0.0	0.0	0.0818	0.0	0.0	0.0	0.0075	
allocation	N	0.0	0.0	3.5523	13.8842	0.0	0.0	2.4301	
allocution	N	0.0	0.0	0.0	0.0	6.4168	48.1138	1.4881	
allogène	A	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
allongement	N	0.0	0.0	9.8431	0.0	0.0	6.4938	2.6369	
allonger	V	18.3297	43.9467	11.4131	9.4864	29.5463	19.2455	27.2533	
allouer	V	0.0	0.0	0.0	1.5139	6.1515	0.0	0.6194	
allumage	N	0.0	1.2702	0.0	0.0	3.1012	9.6228	0.7905	
allumer	V	26.5983	47.0789	5.1655	27.0634	82.7275	0.0	33.1119	
allumette	N	0.7622	0.0	8.9857	0.0	6.1515	0.0	3.8102	
allumé	A	0.0	0.2117	1.4582	0.0	0.0	0.0	0.953	
allure	N	0.5025	0.1897	57.9975	24.6774	1.6042	0.0	21.9952	
allusif	A	0.0	1.4809	0.0	0.0	0.0	0.0	0.0748	
allusion	N	0.0	1.1107	0.1637	1.6517	0.0	0.0	1.6476	
allègre	A	0.0	0.7405	0.1155	0.0	0.0	0.0	0.4903	
allécher	V	0.0	1.2702	0.0	0.0	0.0	0.0	0.0641	
allée	N	8.9215	0.4879	3.621	2.3018	9.8488	0.0	4.6057	
alléger	V	0.0	0.0	0.3401	0.0	0.0	6.4938	0.3169	
allégorie	N	0.0	0.0	2.3245	0.0	6.2023	0.0	1.1564	
allégresse	N	0.0	0.0	0.0	6.0554	0.0	0.0	0.1383	
allô	N	0.5081	0.0	0.0	0.0	0.0	0.0	0.0098	
allô	X	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
almighty	X	0.0	0.7405	0.0	0.0	0.0	0.0	0.0374	
alors	ADV	1842.268	1521.2743	1070.8009	1001.1711	656.7217	135.8422	1167.1922	
alors	CONJS	0.0	0.3702	0.0	0.0	0.0	0.0	0.0187	
alors je deviens fou et je pars	ADV	0.0	0.0	0.1155	0.0	0.0	0.0	0.0106	
alors je fais juste	ADV	1.0953	0.0303	0.0	0.0	0.0	0.0	0.0362	
alors même que	CONJS	0.0	0.0	3.7893	0.0	6.1515	0.0	1.8003	
alors que	CONJS	1.7078	53.5979	338.7108	403.1154	316.8525	425.5327	222.5343	
alors que dehors	CONJS	0.0	0.4879	0.0	0.0	0.0	0.0	0.0246	
alpage	N	0.0	0.0	0.9076	0.0	0.0	0.0	0.0835	
alpe	N	0.0	0.0	0.2295	0.0	0.0	0.0	0.0211	
alphabet	N	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
alphabétique	A	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
alphabétisation	N	0.0	0.0	0.5833	0.0	6.2023	0.0	0.6886	
alphapage	N	0.0	0.0944	0.0	0.0	0.0	0.0	0.0048	
alpin	A	0.1633	0.0	3.3704	0.0	6.1515	0.0	2.4943	
alpiniste	N	0.0	0.0	0.5833	9.0831	0.0	0.0	1.2843	
alsacien	A	0.0	0.0	0.1812	0.0	0.0	0.0	0.0167	
alsacien	N	0.0	0.0	0.0906	0.0	0.0	0.0	0.0083	
alter	X	0.0	0.0	0.0	0.0	8.2019	0.0	0.1444	
alter	N	0.0	0.0	0.0	0.0	8.2019	0.0	0.1444	
alter	A	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
altermondialisation	N	0.0	0.0	0.0	0.0	8.2019	0.0	0.1444	
altermondialiste	A	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
alternance	N	0.0	1.0585	0.0	3.0277	0.0	0.0	0.6393	
alternatif	A	0.0	0.0	4.6584	0.0	8.2019	48.0277	4.2953	
alternative	N	0.0	0.0	0.7236	0.0	52.1857	6.176	4.8601	
alterner	V	0.5081	0.0	0.0906	0.0	2.0505	0.0	0.6589	
alterné	A	0.0	0.0	3.3575	0.0	0.0	0.0	0.567	
altesse	N	0.4996	0.0	0.0	0.0	0.0	0.0	0.0096	
altier	A	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
altitude	N	1.7078	0.3209	13.2976	1.5139	0.0	0.0	5.5063	
altération	N	0.0	0.0	0.0	3.0277	0.0	38.491	0.8775	
altérer	V	0.0	0.0	0.6228	0.0	0.0	9.6228	0.5216	
altérité	N	0.0	0.0	0.2405	9.0831	0.0	0.0	0.9756	
altéré	A	0.0	0.0	0.2041	0.0	0.0	0.0	0.0188	
aléa	N	0.0	0.0	0.2916	0.0	4.101	0.0	0.522	
aléatoire	A	0.0	0.0	0.4152	1.1509	0.0	12.9876	1.4728	
amadouer	V	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
amaigrir	V	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
amande	N	2.5125	0.9626	0.7236	0.0	0.0	0.0	1.8856	
amant	N	0.0	0.0	12.5999	0.0	25.3674	0.0	4.4248	
amants	N	0.0	0.2035	33.4604	0.7062	6.2023	0.0	9.8308	
amateur	N	9.6801	6.2646	47.6616	12.8361	1.6042	39.7676	23.7492	
amateur	A	0.0	1.9253	10.2333	6.7049	0.0	0.0	6.0574	
amateurisme	N	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
amazonien	A	0.0	0.0	0.0	0.0	6.1515	0.0	0.1083	
ambassade	N	3.8872	0.4718	0.0	0.0	0.0	0.0	0.9412	
ambassadeur	N	0.6621	0.2117	3.9883	0.5285	0.0	0.0	2.4648	
ambiance	N	16.4495	19.5966	27.178	0.0	0.0	4.1173	18.5605	
ambiant	A	0.0	0.0	0.0	0.0	16.4039	0.0	0.2888	
ambigu	A	0.0	0.0	0.2916	0.0	1.6042	19.2455	0.9406	
ambiguïté	N	0.0	0.0	1.3603	0.0	2.0505	9.6228	1.3033	
ambitieux	A	0.0	0.3209	11.7649	4.2374	1.6042	9.6228	6.4714	
ambition	N	0.0	0.3702	4.9491	25.0874	24.6958	32.4689	10.2775	
ambivalence	N	0.0	0.6418	0.0	0.0	0.0	0.0	0.0324	
ambivalent	A	0.0	0.0	0.6802	0.0	0.0	0.0	0.0626	
ambre	N	0.0	0.2439	0.0	0.0	3.1012	6.176	1.152	
ambrer	V	0.0	0.0	0.0	0.0	3.1012	4.1173	0.4592	
ambulance	N	0.0	4.5593	0.0	0.0	0.0	0.0	0.6972	
ambulancier	A	0.0	0.0	1.8838	0.0	0.0	0.0	0.3578	
ambulancier	N	0.0	0.2439	0.0	0.0	0.0	0.0	0.0123	
ambulant	N	0.0	0.0	0.6802	0.0	0.0	0.0	0.0626	
ambulant	A	0.0	0.0	0.2916	1.0571	0.0	0.0	0.3557	
amende	N	1.3242	0.6418	16.4589	0.0	18.6069	0.0	7.5117	
amener	V	1.4987	78.745	40.1092	47.2106	12.7628	104.0243	49.2636	
amer	V	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
amer	A	0.0	0.0	0.6228	0.0	18.6069	0.0	1.6461	
amertume	N	0.0	0.0	2.0405	0.0	0.0	0.0	0.1878	
ameublement	N	0.0	0.0	0.2041	0.0	0.0	0.0	0.0188	
ami	A	3.7248	0.8141	0.0	0.8949	0.0	0.0	1.7742	
ami	N	1012.8227	605.4557	489.4678	550.4598	223.7652	0.0	551.2084	
amiable	A	0.0	0.0	0.2916	0.0	0.0	0.0	0.0268	
amical	A	0.0	0.9757	7.2706	0.0	18.6069	0.0	5.1645	
amicalement	ADV	1.005	0.0	0.0	0.5755	0.0	0.0	0.2908	
amidon	N	0.0	1.1107	0.0	0.0	1.6042	0.0	0.4587	
amie	N	207.3644	134.9597	26.7115	50.6565	1.6042	0.0	80.7849	
amiens	N	1.4987	0.0	0.0	0.0	0.0	0.0	0.0289	
aminata	X	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
amincir	V	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
amitié	N	23.359	7.0084	43.8897	40.3669	9.3035	0.0	26.9016	
amollir	V	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
amone	N	0.0	0.0	0.2076	0.0	0.0	0.0	0.0191	
amont	N	0.0	0.0	0.6802	0.0	0.0	0.0	0.0626	
amorcer	V	0.0	0.0	0.1637	0.0	12.4046	6.4938	1.5274	
amortissement	N	0.0	0.0	0.0	0.0	0.0	25.9752	0.0632	
amour	N	256.8488	306.0332	154.8507	99.6783	134.3197	87.8525	200.1638	
amoureux	N	57.1715	25.0767	21.7291	10.597	62.9101	0.0	36.135	
amoureux	A	199.8813	226.7305	65.8345	13.8577	31.0115	0.0	112.414	
amphi	N	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
amphibien	N	0.0	0.0	0.0	0.0	0.0	28.8683	0.0702	
ample	A	0.0	0.0	0.4081	0.0	0.0	0.0	0.0376	
ampleur	N	0.0	0.0	1.4582	0.0	34.728	48.0277	5.3999	
amplificateur	N	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
amplifier	V	0.0	0.0	5.3762	0.0	8.2019	0.0	2.4461	
amplifié	A	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
ampoule	N	0.0	2.3251	0.0	0.0	19.6975	0.0	1.1298	
amputer	V	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
amusant	A	22.5749	20.862	10.9454	0.6707	4.8126	6.176	18.0514	
amuse	N	0.5693	0.0	0.0	0.0	0.0	0.0	0.011	
amuse - gueule	N	0.0	0.0	0.0	1.1509	0.0	0.0	0.0698	
amusement	N	0.0	0.0	5.7042	0.0	0.0	0.0	0.9712	
amuser	V	100.3899	126.7307	64.5901	97.268	49.5797	9.6228	95.3604	
amuseur	N	0.0	0.1887	0.0	0.0	0.0	0.0	0.0095	
amène	A	0.0	0.4071	0.0	0.0	0.0	0.0	0.0205	
amèrement	ADV	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
amélioration	N	0.0	5.5034	3.1838	1.6517	1.6042	173.905	9.7188	
améliorations	N	0.0	1.1107	0.0	0.0	3.2084	6.4938	1.39	
améliorer	V	1.2205	43.9971	18.6635	30.7922	59.2255	103.9006	38.7939	
aménagement	N	0.0	0.0	4.9235	48.7855	12.4046	0.0	8.5231	
aménager	V	0.0	19.5813	4.9155	0.5285	0.0	28.8683	7.8255	
aménageur	N	0.0	0.0	0.2076	0.0	0.0	0.0	0.0191	
américain	N	5.7699	1.1107	5.9728	0.0	0.0	0.0	4.1383	
américain	A	11.4618	29.3919	82.5722	68.5624	127.6412	86.6048	66.7561	
américaine	N	0.0	0.3702	0.0	0.0	0.0	0.0	0.0187	
américains	N	2.0787	3.4141	27.8144	33.2435	2.0505	0.0	17.9948	
américanisation	N	0.0	0.0	0.0	0.0	8.2019	0.0	0.1444	
américaniser	V	0.0	0.3209	0.0	0.0	0.0	0.0	0.0162	
amérindien	N	0.7622	0.0	0.0	0.0	0.0	0.0	0.0147	
amérindien	A	0.0	0.0	0.9463	0.0	4.101	0.0	1.0022	
amérique	N	0.0	0.4228	0.2366	0.0	0.0	0.0	0.3058	
an	N	1898.3106	2033.7251	1726.6783	1368.0688	1741.9444	2147.3244	1813.6928	
analgésie	N	0.0	0.0	0.0	0.0	12.4046	0.0	0.2184	
analogique	A	0.0	0.0	0.0	0.0	12.4046	0.0	0.2184	
analphabète	A	0.0	0.0	0.0	0.5285	0.0	0.0	0.0121	
analyse	N	0.0	0.9626	5.2864	32.8564	140.3934	9.6228	19.7168	
analyser	V	40.5046	0.0	25.1787	31.0568	103.1648	145.5666	37.8559	
analyste	N	0.0	0.0	0.0	0.0	19.6566	0.0	0.6227	
analytique	A	0.0	0.0	0.0	0.5285	6.1515	38.491	1.958	
ananas	N	0.5025	0.4228	0.0	0.0	0.0	0.0	0.4501	
anarchique	A	0.0	0.0	0.0	4.2374	0.0	12.9876	1.0952	
anarchiste	N	0.0	0.0	0.1883	0.0	0.0	0.0	0.0173	
anatomie	N	0.0	0.0	0.5833	0.0	0.0	0.0	0.0537	
anatomique	A	0.0	0.0	0.0	0.5285	0.0	28.8683	0.651	
ancestral	A	0.0	0.7405	0.0	0.0	0.0	0.0	0.0374	
anchois	N	0.4014	0.0	0.0	0.0	0.0	0.0	0.0077	
anchoïade	N	0.4014	0.0	0.0	0.0	0.0	0.0	0.0077	
ancien	N	0.0	0.3702	0.1812	0.0	0.0	9.6228	0.7387	
ancien	A	185.377	176.7507	238.4802	112.2923	304.0024	195.8409	211.7829	
ancient	A	0.0	0.2114	0.0	0.0	0.0	0.0	0.0107	
ancrage	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
ancre	N	0.0	0.0	4.258	0.0	0.0	0.0	0.7726	
ancrer	V	0.0	0.0	5.7343	9.6166	1.6042	0.0	3.7976	
ancêtre	N	1.2043	3.2245	11.9902	0.0	3.1012	0.0	5.8319	
and	X	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
andalou	N	0.0	0.3469	0.0	0.0	0.0	0.0	0.0175	
andalou	A	0.0	0.0	0.3465	0.0	0.0	0.0	0.0319	
andouillette	N	0.0	0.0	0.0906	0.7062	0.0	0.0	0.2994	
androïde	N	0.0	0.8456	0.0	0.0	0.0	0.0	0.0427	
androïde	A	0.0	0.4228	0.0	0.0	0.0	0.0	0.0213	
anecdote	N	0.0	0.6418	8.1066	0.0	19.6975	0.0	4.7351	
anecdotique	A	0.0	0.0	0.0	0.0	8.021	0.0	0.1663	
anesthésiant	N	0.0	0.0	0.0	4.5416	0.0	0.0	0.1037	
anesthésie	N	0.0	0.0	0.0	0.0	229.4853	0.0	4.0404	
anesthésier	V	0.0	0.0	0.0	4.5416	0.0	0.0	0.1037	
anesthésique	A	0.0	0.0	0.0	0.0	24.8092	0.0	0.4368	
anesthésique	N	0.0	0.0	0.0	0.0	117.8438	0.0	2.0748	
anesthésiste	N	0.0	0.0	0.0	0.0	124.0461	0.0	2.184	
ange	N	0.2738	9.1289	22.7255	0.0	3.2084	0.0	10.9585	
angeles	X	0.0	0.0	7.5955	0.0	0.0	0.0	1.3675	
angers	N	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
angevin	N	0.0	0.0	0.7236	0.0	0.0	0.0	0.0666	
angine	N	0.0	0.0	0.0	0.0	6.1515	0.0	0.1083	
anglais	N	162.7524	214.7912	107.0186	285.9813	97.0173	86.6048	184.0428	
anglais	A	76.2434	102.2297	47.6799	74.8229	33.8984	67.3593	76.1703	
anglaise	N	0.0	5.0925	2.9065	0.0	0.0	0.0	1.9947	
angle	N	8.2815	1.2993	3.8929	1.5139	0.0	9.6228	5.8827	
angler	V	0.0	9.6155	0.0	12.7889	6.1515	0.0	5.6175	
anglicisme	N	0.0	0.0	0.0	1.5139	1.6042	0.0	0.3575	
anglo - américain	A	0.0	1.2835	0.0	0.0	0.0	0.0	0.0648	
anglo - saxon	A	0.0	0.0	14.6412	5.1209	56.2659	0.0	12.0694	
anglophone	A	0.0	0.0	0.0	1.4125	0.0	67.3593	1.3499	
anglosaxophone	N	0.0	0.0	0.0	0.0	0.0	38.491	0.0936	
angoissant	A	0.0	0.0	0.6802	0.0	12.4046	0.0	1.1342	
angoisse	N	26.0832	0.8015	25.9532	10.597	107.1971	12.9876	27.0909	
angoisser	V	0.0	0.0	14.38	0.0	0.0	0.0	2.7533	
angoissé	A	0.2738	0.0	0.0	0.0	25.3674	0.0	1.3718	
animal	A	7.1386	5.8669	30.0572	7.1266	20.5337	44.2742	21.751	
animal	N	151.7795	238.5724	258.9941	45.7662	158.9069	230.4406	218.6599	
animalier	A	0.0	0.0948	0.0	0.0	0.0	0.0	0.0048	
animateur	N	34.4324	9.1536	21.3224	0.5755	0.0	0.0	16.4033	
animateur	A	0.0	0.2527	0.0	0.0	2.0505	0.0	0.2915	
animateur - médiateur	N	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
animation	N	8.8234	12.6754	34.7028	0.0	18.7334	9.6228	20.7838	
animats	N	0.0	1.6911	0.0	0.0	0.0	0.0	0.0854	
animer	V	3.5922	3.4345	15.7606	25.2384	15.5058	0.0	16.3958	
animé	A	7.1872	0.3702	1.8024	1.1509	18.6069	0.0	5.2538	
annales	N	0.0	0.0	6.4965	0.0	0.0	0.0	1.1498	
anne	N	0.0	0.0	0.2041	0.0	0.0	0.0	0.0188	
annexe	A	0.0	0.3702	0.0	0.0	0.0	0.0	0.0187	
annexer	V	0.0	0.0	0.7097	0.0	1.6042	0.0	0.6161	
anniversaire	N	119.0521	6.7882	14.2563	0.0	1.6042	0.0	20.7086	
annoncaient	V	0.0	0.0	0.2076	0.0	0.0	0.0	0.0191	
annonce	N	24.7912	34.9551	30.9145	80.7474	34.062	9.6228	46.1828	
annoncer	V	78.5404	92.115	121.9898	40.9615	208.1218	29.8958	110.6177	
annonceur	N	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
annonciateur	A	0.0	0.0	1.656	0.0	0.0	0.0	0.2444	
annuaire	N	0.5304	0.1887	0.0	0.0	0.0	0.0	0.6181	
annuel	A	0.0	18.5974	29.2806	13.6777	30.0911	0.0	19.1586	
annuellement	ADV	0.0	0.0	0.0	0.0	0.0	39.0461	0.3758	
annulaire	N	0.0	0.0	0.0	0.0	31.0115	0.0	0.546	
annulation	N	0.0	1.2835	0.0	0.0	0.0	0.0	0.0648	
annuler	V	0.8137	1.2835	14.4992	0.0	3.2084	0.0	7.4655	
année	N	803.7822	635.6527	929.886	558.4096	1544.4245	1201.6444	893.8022	
année – lumière	N	0.0	0.0	0.0	0.0	0.0	9.6228	0.0234	
anodin	A	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
anomalie	N	0.0	0.0	0.2076	0.5285	9.6252	0.0	1.8598	
anomie	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
anonymat	N	0.0	0.0	1.3993	0.0	24.7899	0.0	1.8006	
anonymation	N	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
anonyme	A	0.7967	0.0	8.5253	27.2494	18.6069	19.2455	14.0232	
anonyme	N	0.0	0.2527	0.3618	0.0	0.0	0.0	0.2958	
anonymer	V	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
